minute,total_qps,mean_cpu,max_cpu,mean_latency,max_latency,n_tenants
5573,523.49,32.38375,62.67,37.36375,64.36,8
5574,546.03,34.42375,67.27,38.9,67.66,8
5575,557.1,33.54375,57.33,39.20375,64.49,8
5576,534.73,33.905,60.28,38.24375,68.99,8
5577,554.3000000000001,35.56,70.48,39.9725,78.57,8
5578,530.29,33.425,65.69,37.872499999999995,66.69,8
5579,576.51,35.9775,71.51,40.15,69.56,8
5580,564.5500000000001,36.79375,73.25,40.04625,74.04,8
5581,543.06,33.8675,68.39,38.93125,69.4,8
5582,544.66,36.54625,59.81,38.42125,63.26,8
5583,551.27,35.89,69.49,39.68375,72.34,8
5584,514.4,31.465,60.91,36.65125,58.46,8
5585,504.62,31.0575,59.17,36.32125,59.83,8
5586,506.33,29.79625,53.69,36.32875,59.55,8
5587,491.34000000000003,30.94375,58.62,35.665,56.72,8
5588,593.69,39.6,64.87,40.8125,62.28,8
5589,571.42,35.838750000000005,63.35,39.7675,62.47,8
5590,539.1999999999999,32.8075,65.14,38.11875,63.14,8
5591,508.75,31.22875,58.83,36.832499999999996,66.44,8
5592,553.84,35.225,86.43,42.3625,107.28,8
5593,510.53,29.39875,65.3,37.04625,66.82,8
5594,478.0,29.80625,59.72,35.10625,58.96,8
5595,486.3,30.0025,63.49,35.426249999999996,59.88,8
5596,521.13,34.082499999999996,77.47,38.1325,77.48,8
5597,492.34000000000003,30.544999999999998,70.19,35.995,66.72,8
5598,499.09000000000003,30.5625,62.7,36.49,69.21,8
5599,502.59999999999997,32.6125,73.08,37.33375,77.58,8
5600,482.31,32.8375,61.78,35.36375,60.9,8
5601,479.78,29.971249999999998,56.03,35.25875,63.58,8
5602,479.34000000000003,28.9,56.01,34.8725,55.15,8
5603,474.21,29.75875,56.76,34.730000000000004,58.79,8
5604,420.82,26.563750000000002,47.88,31.985,48.89,8
5605,486.32,31.4725,56.0,35.37125,58.31,8
5606,459.13,27.40625,47.27,33.82625,51.65,8
5607,445.95,27.0325,51.32,33.1075,49.85,8
5608,455.73999999999995,29.3425,52.5,33.695,52.3,8
5609,450.82,28.67,55.09,33.605000000000004,56.28,8
5610,469.25,28.4375,53.98,34.47875,55.4,8
5611,452.31,28.065,59.36,33.82875,62.66,8
5612,479.69,29.4775,64.4,35.269999999999996,62.66,8
5613,425.84,26.9125,48.64,32.3,52.74,8
5614,446.4,28.502499999999998,54.73,33.32875,52.59,8
5615,434.62,26.2575,51.45,32.65375,51.41,8
5616,436.84,27.19625,52.1,32.7675,53.76,8
5617,452.18,28.41375,59.36,33.76625,59.94,8
5618,442.39,26.37625,55.06,33.125,52.37,8
5619,414.08,25.7875,53.48,31.77625,51.91,8
5620,434.69,25.86375,53.38,32.77625,55.55,8
5621,440.17,27.94,50.94,32.86875,50.0,8
5622,412.17,26.50125,48.22,31.50375,47.99,8
5623,475.06,29.967499999999998,70.35,35.20375,63.0,8
5624,420.43,24.54625,52.39,32.17375,54.17,8
5625,451.4,26.982499999999998,52.25,33.59,55.54,8
5626,405.88,25.375,46.4,31.193749999999998,46.16,8
5627,451.47,27.526249999999997,53.3,33.72875,54.92,8
5628,432.62,26.97625,52.31,32.481249999999996,50.22,8
5629,394.77,24.7625,49.97,30.815,51.47,8
5630,427.21,27.5225,50.62,32.238749999999996,50.34,8
5631,391.98,25.05,44.37,30.596249999999998,48.41,8
5632,397.53,25.06375,46.79,30.792499999999997,45.73,8
5633,410.28,22.98125,45.86,31.55,51.62,8
5634,381.96,23.67,42.47,30.13,45.5,8
5635,405.09000000000003,23.56875,50.99,31.23375,48.93,8
5636,394.56,24.39,43.49,30.71,49.58,8
5637,418.68,26.20875,56.73,31.98625,53.39,8
5638,398.74,24.66,51.64,31.01625,53.21,8
5639,407.21999999999997,24.89375,46.59,31.22375,45.95,8
5640,406.51,26.0575,55.8,31.4725,56.16,8
5641,387.58,24.04625,46.93,30.35125,46.8,8
5642,346.92,23.04375,51.72,28.67625,51.86,8
5643,394.92,24.79625,51.73,30.81875,52.76,8
5644,377.34000000000003,23.72625,55.58,30.01125,51.97,8
5645,382.43,23.50375,51.36,30.28125,52.72,8
5646,370.01,23.22625,46.1,29.51375,46.34,8
5647,377.35,23.62625,49.75,30.048750000000002,52.98,8
5648,348.02,20.55875,45.2,28.515,45.51,8
5649,361.88,21.67625,39.06,29.10625,42.8,8
5650,401.08,25.56375,46.22,30.90125,45.63,8
5651,376.87,22.8275,43.12,29.82,44.54,8
5652,385.02000000000004,22.919999999999998,54.66,30.325,51.96,8
5653,380.67,21.975,42.88,29.98875,44.96,8
5654,347.51,22.69875,39.56,28.50625,44.51,8
5655,360.68,22.67125,39.38,29.087500000000002,45.59,8
5656,477.93,32.59625,94.32,46.75,179.56,8
5657,423.73,26.598750000000003,80.18,34.485,89.53,8
5658,400.31,25.50875,55.12,31.1975,55.43,8
5659,359.88,23.73375,40.94,29.065,42.04,8
5660,379.14,23.235,48.44,29.94125,44.07,8
5661,348.98,22.0825,41.34,28.50875,42.48,8
5662,339.98,22.04375,44.15,28.13875,43.97,8
5663,376.46,24.65125,48.0,29.794999999999998,44.04,8
5664,350.96,22.99375,54.62,28.77375,50.36,8
5665,331.57,20.295,38.07,27.793750000000003,42.28,8
5666,347.64,21.37375,50.42,28.6375,49.3,8
5667,353.15999999999997,22.658749999999998,45.05,28.815,47.93,8
5668,314.46999999999997,19.22,46.03,27.09,46.84,8
5669,307.65,19.91625,45.32,26.73375,45.1,8
5670,306.61,19.34875,44.56,26.68375,44.9,8
5671,323.34,20.3575,44.77,27.36625,43.77,8
5672,317.25,17.90625,47.96,27.193749999999998,46.92,8
5673,344.64,20.33375,30.94,28.3275,38.32,8
5674,310.59000000000003,22.22875,39.49,26.82,39.82,8
5675,325.04,20.26125,42.19,27.4925,43.78,8
5676,327.06,19.67625,34.24,27.49,38.96,8
5677,300.37,18.39625,35.48,26.346249999999998,40.51,8
5678,309.44,18.75875,30.41,26.721249999999998,38.15,8
5679,274.11,16.90625,36.21,25.18875,38.93,8
5680,317.3,20.5025,49.64,27.15625,47.39,8
5681,298.42,19.986250000000002,41.27,26.2825,43.99,8
5682,300.28999999999996,19.2875,45.01,26.36875,42.74,8
5683,316.64000000000004,22.80875,52.85,27.17,48.14,8
5684,310.18,19.805,38.56,26.7625,40.96,8
5685,313.37,19.21125,40.29,26.982499999999998,44.83,8
5686,289.65,19.34,40.23,25.81,43.4,8
5687,289.15999999999997,20.765,40.05,25.79875,41.34,8
5688,282.32,17.22,35.25,25.53375,37.76,8
5689,316.17,20.04375,50.82,27.17375,49.95,8
5690,281.61,19.11625,45.61,25.5025,42.72,8
5691,291.02,19.61375,44.62,25.94125,44.4,8
5692,295.46,17.6375,43.37,26.1375,41.9,8
5693,275.0,17.32,41.22,25.26125,39.91,8
5694,271.02,17.155,45.54,25.056250000000002,41.54,8
5695,283.54,17.18,37.57,25.634999999999998,41.47,8
5696,264.77,16.58,34.75,24.7675,38.52,8
5697,242.94,16.26125,37.73,23.78375,41.1,8
5698,252.03,14.66625,37.47,24.18125,40.25,8
5699,410.12,27.01125,83.09,35.05375,102.41,8
5700,334.02,20.19375,57.32,28.12625,55.43,8
5701,305.33,20.05875,42.96,26.56125,43.07,8
5702,328.9,20.1675,46.11,27.735,42.67,8
5703,301.36,19.01375,41.28,26.50125,40.52,8
5704,288.79,18.45,42.81,25.93125,42.62,8
5705,274.05,19.33875,48.72,25.275000000000002,47.49,8
5706,260.77,14.985,43.44,24.634999999999998,45.75,8
5707,345.94,22.49875,46.69,28.3475,45.47,8
5708,300.84,19.895,35.12,26.302500000000002,36.11,8
5709,260.59000000000003,16.95875,38.63,24.42875,40.71,8
5710,282.23,17.84875,44.63,25.53,44.54,8
5711,290.77,17.548750000000002,38.86,25.880000000000003,41.03,8
5712,275.71,16.435,45.68,25.18875,46.25,8
5713,267.5,16.41625,38.75,24.8325,42.3,8
5714,239.44,15.4125,37.44,23.51125,37.94,8
5715,268.91,15.975,39.9,24.8625,42.84,8
5716,244.26999999999998,16.34,38.05,23.7225,38.27,8
5717,245.18,14.7,38.84,23.846249999999998,42.88,8
5718,209.85999999999999,13.956249999999999,35.21,22.17625,37.03,8
5719,244.21,13.528749999999999,37.05,23.71625,38.73,8
5720,252.44,15.3175,41.73,24.169999999999998,40.66,8
5721,237.52,13.76625,37.09,23.48375,38.76,8
5722,252.19,16.26875,47.92,24.1675,41.59,8
5723,236.13,15.33375,34.97,23.381249999999998,39.87,8
5724,234.02,16.17,33.11,23.28375,36.43,8
5725,229.07999999999998,14.209999999999999,36.76,23.041249999999998,37.55,8
5726,220.38,12.03375,31.07,22.635,37.11,8
5727,221.56,10.754999999999999,38.62,22.73,39.0,8
5728,213.54,13.895,33.19,22.33125,37.32,8
5729,234.35999999999999,16.805,47.31,23.2975,41.04,8
5730,212.56,12.91875,28.82,22.1875,38.28,8
5731,374.82,24.3725,86.53,32.68625,94.91,8
5732,278.14,17.1275,49.64,25.30375,47.93,8
5733,263.21999999999997,14.74875,40.47,24.535,42.59,8
5734,245.25,16.56625,33.61,23.76875,36.11,8
5735,229.92000000000002,13.727500000000001,45.96,23.00375,42.56,8
5736,213.57000000000002,13.14,36.7,22.24,39.83,8
5737,175.43,10.7775,33.25,19.51,34.68,8
5738,232.27,14.4225,29.45,23.2075,36.29,8
5739,211.84,11.29375,35.36,22.10875,39.45,8
5740,171.95,10.61875,27.29,20.01375,32.7,8
5741,206.7,10.799999999999999,41.55,21.86,40.47,8
5742,205.67,13.09375,28.54,21.935,34.64,8
5743,210.31,14.0925,40.18,22.05625,43.59,8
5744,203.62,13.89,33.92,21.88375,35.0,8
5745,181.47,12.38125,34.56,20.645,34.66,8
5746,201.93,13.205,35.61,21.669999999999998,39.94,8
5747,214.79000000000002,13.42625,33.77,22.298750000000002,39.63,8
5748,207.36,15.39375,37.0,21.892500000000002,41.46,8
5749,200.07,12.61125,32.5,21.66375,36.03,8
5750,198.42000000000002,13.12875,33.85,21.3075,39.36,8
5751,179.82,8.90125,31.87,20.5375,37.4,8
5752,187.18,11.8325,34.65,20.89125,36.82,8
5753,218.35999999999999,12.14125,40.39,22.4175,42.34,8
5754,173.85000000000002,11.965,28.68,20.22875,31.03,8
5755,176.75,13.20375,32.94,20.3575,36.32,8
5756,187.49,10.70625,28.69,20.96625,36.42,8
5757,180.28,10.2025,27.52,19.695,34.72,8
5758,168.67,9.6775,30.52,19.75125,35.75,8
5759,196.67000000000002,12.73625,29.61,21.21375,32.78,8
5760,191.29,12.61,36.66,20.31125,35.38,8
5761,197.03,11.78125,35.69,21.41,39.49,8
5762,180.24,10.95625,33.52,19.763749999999998,36.18,8
5763,197.96,11.2675,35.99,21.3675,38.72,8
5764,176.65,12.508750000000001,38.95,19.52625,38.64,8
5765,207.46,12.6625,31.49,21.78875,38.71,8
5766,184.93,11.098749999999999,38.91,20.59375,39.75,8
5767,185.16000000000003,10.80625,33.34,20.81625,37.72,8
5768,184.57999999999998,10.47625,31.43,20.78625,36.93,8
5769,165.35,10.5275,28.23,19.4525,33.58,8
5770,150.0,9.625,32.5,18.2375,34.89,8
5771,164.44,10.3975,34.19,18.942500000000003,38.17,8
5772,170.24,8.595,29.87,19.82375,38.61,8
5773,169.16,10.0875,34.94,19.173750000000002,36.84,8
5774,163.91,10.12875,27.85,19.39125,35.45,8
5775,170.82999999999998,12.54625,35.2,20.064999999999998,36.44,8
5776,180.06,10.9575,30.82,20.53375,35.41,8
5777,244.89000000000001,15.772499999999999,39.08,23.51125,39.1,8
5778,187.33,12.8125,27.73,20.98375,30.79,8
5779,181.29,10.5125,30.21,20.74125,32.9,8
5780,168.64000000000001,9.935,24.71,20.09625,29.77,8
5781,171.69,9.955,29.16,20.12625,31.89,8
5782,171.86,11.13625,29.79,20.03,34.84,8
5783,160.36,8.2125,29.61,18.72125,36.37,8
5784,147.65,10.07,30.47,18.08125,34.52,8
5785,163.14000000000001,11.567499999999999,32.05,18.865,36.68,8
5786,171.8,11.763749999999998,42.23,20.0075,40.34,8
5787,161.50000000000003,10.3575,35.63,18.72,39.45,8
5788,149.04,8.836250000000001,33.09,18.18875,35.07,8
5789,145.34,8.23125,27.38,18.0075,33.66,8
5790,153.15,8.48625,32.06,18.3425,35.74,8
5791,175.54,12.635,33.71,19.5,38.11,8
5792,139.19,9.2725,32.89,17.4875,35.89,8
5793,155.32,9.72,30.19,18.4625,35.3,8
5794,136.59,8.47,24.66,17.54625,31.68,8
5795,137.64,10.9125,28.83,18.0975,31.19,8
5796,129.62,8.39625,24.82,17.12625,32.79,8
5797,155.3,10.334999999999999,33.47,18.385,37.13,8
5798,135.78,7.93625,27.96,17.29,35.9,8
5799,148.88,7.59375,31.56,17.9825,39.31,8
5800,167.74,8.71125,38.96,19.06,39.63,8
5801,146.89000000000001,9.462499999999999,27.49,17.98875,34.3,8
5802,251.58,16.36,53.84,23.04375,54.23,8
5803,207.85,13.57875,33.85,20.78125,37.77,8
5804,165.29,10.036249999999999,29.72,18.885,35.42,8
5805,227.26,15.24375,35.86,22.65875,39.03,8
5806,185.2,12.685,33.5,20.75,38.63,8
5807,165.76999999999998,10.40125,31.9,19.89,32.82,8
5808,197.92,13.13,33.65,21.32625,35.78,8
5809,154.49,10.805,25.11,19.31875,31.26,8
5810,147.54,8.19375,30.14,18.58125,35.55,8
5811,128.54,8.59875,33.83,16.91375,33.35,8
5812,140.45,6.72375,27.89,17.495,36.95,8
5813,137.68,8.96125,30.27,18.1175,34.43,8
5814,173.95999999999998,11.82375,32.88,19.39625,33.9,8
5815,166.66,8.7075,27.18,19.5625,37.1,8
5816,160.88,9.2025,30.46,18.7175,36.19,8
5817,133.57,7.99125,26.7,17.125,34.31,8
5818,131.36,8.575000000000001,18.61,17.8875,26.36,8
5819,174.19,10.91,35.17,20.1625,39.74,8
5820,137.85,6.71,22.14,17.5425,32.87,8
5821,115.45,8.04625,29.04,16.45625,32.76,8
5822,157.68,10.55625,33.31,18.25,34.64,8
5823,154.47,8.78375,28.2,18.18,33.98,8
5824,147.43,7.8625,25.61,17.97125,33.66,8
5825,150.37,10.251249999999999,32.22,18.12625,37.72,8
5826,126.62,6.92375,23.02,17.03375,29.81,8
5827,127.94,8.508750000000001,29.48,16.94625,34.65,8
5828,131.01,8.9975,35.98,16.92,37.85,8
5829,126.26,7.995,26.92,16.9075,31.53,8
5830,127.32000000000001,7.80125,32.75,16.89875,33.54,8
5831,138.49,10.05125,31.28,17.3325,32.05,8
5832,139.89000000000001,11.459999999999999,37.26,17.54375,37.02,8
5833,139.89,10.1425,30.33,17.605,35.56,8
5834,190.84,11.78375,29.81,20.9875,32.52,8
5835,164.68,10.25875,29.82,18.779999999999998,33.62,8
5836,150.71,9.5725,32.51,18.16,35.19,8
5837,145.93,7.86375,32.87,17.69125,39.49,8
5838,153.65,9.03125,22.8,18.385,32.63,8
5839,134.38,9.12875,30.91,17.333750000000002,33.16,8
5840,149.02,10.53125,38.85,17.95375,39.24,8
5841,149.51,7.4675,30.0,18.08875,36.12,8
5842,130.04,8.33125,24.19,17.2325,30.69,8
5843,129.32,9.2675,27.51,17.01875,33.79,8
5844,128.85,9.7475,30.69,17.01375,33.24,8
5845,141.65,7.6175,25.22,17.665,35.65,8
5846,145.31,8.43625,41.47,17.69,39.69,8
5847,124.95,8.3475,36.86,16.54875,36.69,8
5848,114.72,5.8925,27.99,16.1275,33.04,8
5849,121.67999999999999,9.49125,26.86,16.75125,29.28,8
5850,145.52,9.1925,30.59,17.9375,34.15,8
5851,119.75999999999999,7.1425,28.33,16.49625,32.86,8
5852,111.48,6.362500000000001,29.92,15.77125,34.78,8
5853,126.13,6.055,18.51,16.9375,31.27,8
5854,118.49,7.93375,28.61,16.5025,30.96,8
5855,124.29,8.18625,24.09,16.88,31.18,8
5856,141.23,7.8825,32.27,17.595,36.08,8
5857,132.36,8.95625,33.07,16.97375,36.55,8
5858,193.71,12.306249999999999,26.7,21.075,33.23,8
5859,188.35,11.9275,28.96,20.7025,34.98,8
5860,145.27,11.873750000000001,29.4,18.6775,30.25,8
5861,130.44,9.02125,25.77,17.8975,31.4,8
5862,136.76,7.1275,28.9,17.655,34.23,8
5863,155.85999999999999,8.671249999999999,34.22,18.435,36.28,8
5864,140.08,7.91125,27.61,17.56625,34.96,8
5865,153.69,9.1025,26.99,18.3275,32.71,8
5866,143.72,9.4125,27.97,17.80625,32.2,8
5867,117.87,7.6375,26.88,16.2825,32.0,8
5868,156.66,9.795,27.5,18.645,32.64,8
5869,151.07999999999998,9.28875,29.12,18.31625,32.84,8
5870,132.43,8.18125,26.48,17.14375,33.37,8
5871,128.02,7.137499999999999,26.63,17.31,33.74,8
5872,138.78,9.755,23.84,17.6775,32.16,8
5873,120.14,5.7225,28.05,16.330000000000002,35.06,8
5874,173.84,10.64125,34.33,19.16125,34.59,8
5875,144.41,8.46625,29.26,17.5825,32.07,8
5876,143.52,7.623749999999999,33.68,17.585,35.06,8
5877,137.5,10.3275,23.45,17.56,32.61,8
5878,129.93,9.965,29.37,16.9525,33.34,8
5879,109.84,7.15,30.77,15.57125,32.98,8
5880,126.42999999999999,9.375,38.4,16.01875,36.78,8
5881,124.64,7.23375,29.99,16.77375,32.92,8
5882,130.54,8.43875,27.5,17.125,33.15,8
5883,128.52,8.17625,36.31,16.68875,38.32,8
5884,144.3,8.33125,26.03,17.4575,31.73,8
5885,145.06,10.13625,24.73,17.9725,32.39,8
5886,190.84,11.77625,27.0,20.8475,34.09,8
5887,167.67000000000002,11.8275,33.86,19.6625,39.92,8
5888,128.32999999999998,8.73375,20.21,17.825,27.94,8
5889,127.57,8.16125,29.86,16.59625,35.09,8
5890,120.10000000000001,7.345,26.09,16.927500000000002,30.93,8
5891,126.62,8.215,20.43,17.03875,27.76,8
5892,104.97,7.0525,20.48,16.1925,29.0,8
5893,112.36,7.0249999999999995,23.47,16.1225,30.98,8
5894,112.19,6.46375,26.39,15.81,31.46,8
5895,129.29,11.08625,33.19,17.07375,33.57,8
5896,126.9,6.355,26.95,16.79375,31.14,8
5897,116.06,8.61375,28.82,16.1625,32.2,8
5898,134.19,8.31875,38.21,17.16,35.88,8
5899,144.64000000000001,8.9025,33.33,17.835,36.38,8
5900,106.31,7.396249999999999,32.4,14.88875,34.14,8
5901,122.7,8.133750000000001,31.21,16.5775,34.14,8
5902,157.89000000000001,10.977500000000001,33.82,18.35875,39.42,8
5903,132.41,7.9,25.14,17.28625,32.23,8
5904,138.61,7.6775,26.37,17.502499999999998,35.4,8
5905,127.91,7.983750000000001,21.03,16.90125,34.12,8
5906,123.99000000000001,7.49375,29.17,16.67875,33.95,8
5907,121.45,6.27375,23.6,16.6475,30.82,8
5908,140.67000000000002,9.1075,29.76,18.39,34.01,8
5909,199.26,11.70125,31.13,21.072499999999998,36.37,8
5910,203.6,13.35875,27.38,21.70125,33.78,8
5911,154.99,10.75,32.15,19.2125,34.65,8
5912,124.71,7.18125,24.45,16.425,33.97,8
5913,123.06,7.66875,23.25,16.8675,28.76,8
5914,134.86,7.2,34.2,17.09375,36.77,8
5915,122.07,7.0975,25.49,16.59375,32.51,8
5916,210.39,13.258750000000001,35.03,21.73,37.77,8
5917,150.07,9.5225,34.86,18.92125,34.74,8
5918,139.98,9.955,32.81,17.49875,37.15,8
5919,116.38,7.29375,23.78,16.47375,29.53,8
5920,129.86,9.47625,25.39,17.22375,30.82,8
5921,145.27,11.34375,30.87,17.91375,33.6,8
5922,139.37,10.945,36.57,17.482499999999998,36.89,8
5923,115.01,6.58625,28.9,16.1,31.52,8
5924,136.32,9.4625,30.25,17.30125,35.59,8
5925,125.73,7.331250000000001,33.63,16.6425,35.29,8
5926,125.22,8.98625,33.21,16.806250000000002,33.03,8
5927,242.46,15.085,48.52,22.5625,51.31,8
5928,175.15,12.675,34.43,19.02375,36.73,8
5929,155.10999999999999,11.005,28.77,18.521250000000002,32.04,8
5930,162.24,9.37875,25.66,18.68875,35.46,8
5931,163.95,11.18,36.56,18.9375,38.17,8
5932,147.5,9.32875,35.02,17.885,35.81,8
5933,133.49,9.09125,35.71,17.2125,35.99,8
5934,329.93,20.85125,95.75,34.70625,136.97,8
5935,198.57999999999998,12.623750000000001,42.68,20.83875,44.77,8
5936,190.52,11.4075,29.89,20.9925,33.13,8
5937,200.05,12.31875,33.91,21.43625,39.39,8
5938,197.57,12.67875,31.51,21.31,34.16,8
5939,315.88,20.485,85.87,31.165000000000003,110.51,8
5940,254.57,15.6075,52.08,24.01375,47.7,8
5941,191.57,12.4225,36.65,20.95,37.25,8
5942,155.91,9.852500000000001,28.92,19.1325,34.77,8
5943,149.51,9.215,23.25,18.8625,34.12,8
5944,147.79999999999998,9.83625,31.2,17.95,36.42,8
5945,153.38,10.175,37.55,18.21375,37.95,8
5946,140.47,10.69,31.86,17.60375,36.64,8
5947,136.7,9.17,30.14,18.0775,33.69,8
5948,112.76,7.125,27.53,16.0025,31.92,8
5949,170.70999999999998,11.1275,37.71,19.80625,39.17,8
5950,127.76,8.32625,30.33,16.69625,34.64,8
5951,133.29,8.14875,28.1,17.2825,32.75,8
5952,127.75,8.97125,31.62,16.915,33.87,8
5953,283.89,18.04625,60.72,25.861250000000002,61.71,8
5954,206.38,12.3375,36.19,21.5625,37.95,8
5955,185.87,11.41625,31.64,20.57375,34.84,8
5956,196.52,14.59375,32.17,21.384999999999998,33.16,8
5957,178.35,10.89125,33.09,20.5075,34.58,8
5958,141.41,8.0525,26.26,17.69625,34.38,8
5959,177.8,9.82875,33.14,19.49125,38.31,8
5960,162.34,9.93375,27.05,19.095,37.25,8
5961,129.63,10.9925,25.26,17.16,30.7,8
5962,163.84,11.89125,32.41,18.8075,40.24,8
5963,161.38,12.37875,34.81,19.60625,34.57,8
5964,154.65,9.55625,26.6,18.41,36.76,8
5965,280.21999999999997,16.755,65.63,25.68,62.9,8
5966,218.68,12.4625,37.03,21.9725,38.87,8
5967,264.82,16.965,51.98,24.68875,51.05,8
5968,250.32000000000002,16.0125,34.41,23.653750000000002,37.22,8
5969,214.65,13.745000000000001,31.36,21.95625,35.25,8
5970,191.32999999999998,12.466249999999999,36.07,21.14,35.98,8
5971,195.31,10.97625,36.91,21.2775,43.14,8
5972,166.16,8.93375,27.09,19.65375,35.5,8
5973,141.45,7.75375,33.05,17.5775,35.02,8
5974,147.82,9.6325,27.24,18.02375,36.28,8
5975,151.02,11.212499999999999,34.44,18.17625,36.52,8
5976,150.18,8.67875,34.35,18.74375,32.52,8
5977,164.85,11.336250000000001,35.45,19.62375,35.37,8
5978,208.92,12.0625,34.93,21.85,37.52,8
5979,216.63,12.58,40.42,22.37375,41.61,8
5980,186.94,11.79375,29.01,20.965,34.62,8
5981,183.44,10.455,34.55,20.785,35.26,8
5982,156.38,9.345,34.04,18.54,34.94,8
5983,156.06,7.8375,27.85,18.50875,35.42,8
5984,170.52,10.70375,39.39,19.29375,36.64,8
5985,176.05,11.84875,32.64,20.4425,34.33,8
5986,184.72,12.4925,37.96,20.82625,35.77,8
5987,182.43,11.723749999999999,21.57,20.77375,32.44,8
5988,168.75,11.530000000000001,34.03,19.8575,35.17,8
5989,190.5,12.37,33.98,21.07625,35.79,8
5990,169.0,11.705,29.66,19.28375,32.66,8
5991,184.9,12.71125,41.08,20.38,39.12,8
5992,168.73,8.76625,23.55,19.74875,35.21,8
5993,178.93,10.620000000000001,36.5,20.33,38.53,8
5994,173.15,7.8999999999999995,31.16,19.39,38.22,8
5995,178.42,10.68875,31.96,20.43,35.69,8
5996,172.28,9.525,31.52,20.146250000000002,36.17,8
5997,198.18,11.59375,31.71,21.052500000000002,37.21,8
5998,210.2,14.91375,41.55,22.13,39.08,8
5999,188.42,11.936250000000001,36.81,20.9925,36.8,8
6000,187.7,10.366249999999999,35.48,20.96,38.84,8
6001,200.42000000000002,13.491249999999999,38.79,21.587500000000002,40.42,8
6002,222.89000000000001,13.831249999999999,34.3,21.7175,41.09,8
6003,195.04,12.8675,32.07,21.125,35.05,8
6004,198.4,11.75875,32.79,20.66375,37.5,8
6005,197.35,13.4975,31.58,21.23875,35.88,8
6006,188.85,12.6525,33.37,20.91875,37.63,8
6007,225.55,14.39125,30.74,22.75,37.63,8
6008,213.74,13.705,36.53,22.1875,39.99,8
6009,197.94,11.626249999999999,32.07,21.3875,38.64,8
6010,189.05,11.90875,36.05,20.29125,38.22,8
6011,161.71,10.485,28.9,19.66875,32.51,8
6012,186.53,12.3675,33.71,20.04625,37.2,8
6013,202.91,11.93125,24.59,21.74625,34.54,8
6014,185.9,11.86875,37.24,20.80625,37.03,8
6015,216.67,14.03,34.23,22.41,37.95,8
6016,237.07,15.5425,36.29,23.3175,39.37,8
6017,210.94,13.88375,44.57,21.98375,44.68,8
6018,217.84,12.33,35.65,22.54,35.71,8
6019,233.82999999999998,14.72125,38.95,23.34,40.35,8
6020,216.5,14.5375,32.19,22.49125,37.58,8
6021,235.67,14.01375,42.64,23.34,43.09,8
6022,207.07,12.60375,32.65,22.0425,34.18,8
6023,218.16,14.370000000000001,38.24,22.35125,40.12,8
6024,233.60000000000002,13.95875,44.26,23.247500000000002,44.46,8
6025,222.59,12.977500000000001,40.7,22.6625,39.59,8
6026,210.69,13.115,29.46,22.20625,35.6,8
6027,212.04999999999998,11.86,33.82,22.09625,40.78,8
6028,222.82000000000002,15.10625,32.9,22.72,34.41,8
6029,248.17,14.54375,39.77,23.97125,39.13,8
6030,212.42000000000002,14.30125,35.05,22.03875,39.9,8
6031,217.67,12.38375,37.06,22.267500000000002,42.9,8
6032,236.47,13.74,32.22,23.39,37.05,8
6033,222.95,14.62125,31.64,22.8075,36.29,8
6034,246.23,16.345000000000002,46.02,23.8325,42.33,8
6035,227.16,15.322500000000002,35.99,22.935,38.92,8
6036,212.64,14.9375,33.55,22.275,37.85,8
6037,211.37,14.192499999999999,38.29,22.07125,41.53,8
6038,211.41,13.52375,36.12,22.21875,35.93,8
6039,300.45,17.57375,41.77,26.33625,46.81,8
6040,282.3,17.1225,45.78,25.55375,45.0,8
6041,240.53,13.225,34.79,23.56,38.41,8
6042,249.76,15.44875,31.51,24.0425,36.87,8
6043,246.61,15.165000000000001,39.38,23.83625,39.12,8
6044,238.97,14.887500000000001,38.95,23.44125,41.83,8
6045,248.54000000000002,15.15875,38.74,23.912499999999998,41.33,8
6046,221.04000000000002,13.9075,34.15,22.72375,35.25,8
6047,239.25,14.184999999999999,44.95,23.517500000000002,42.99,8
6048,260.18,16.732499999999998,39.91,24.52625,40.71,8
6049,240.43,14.89875,26.89,23.57125,36.09,8
6050,280.21,17.94625,32.04,25.345,38.15,8
6051,262.9,15.805,42.54,24.59625,42.85,8
6052,252.45000000000002,17.16875,43.39,24.0975,40.33,8
6053,247.91000000000003,17.1325,42.22,23.98875,40.52,8
6054,234.69,15.41125,38.37,23.28625,42.76,8
6055,298.93,18.17875,35.53,26.23625,35.73,8
6056,343.41,21.25375,48.67,28.33625,47.36,8
6057,309.16,18.42,34.42,26.666249999999998,39.32,8
6058,275.59,16.87,41.72,25.21125,42.74,8
6059,306.23,18.38125,48.07,26.695,48.35,8
6060,275.19,17.0425,35.55,25.201249999999998,41.0,8
6061,310.46,19.2225,41.13,26.85125,47.22,8
6062,282.55,16.89,43.58,25.545,42.38,8
6063,270.68,17.3325,42.86,24.9725,43.85,8
6064,272.79,15.149999999999999,34.33,25.09375,40.76,8
6065,273.8,17.025,37.75,25.14125,39.49,8
6066,308.28000000000003,19.8875,45.64,26.6775,42.25,8
6067,291.72,17.23875,37.31,25.9325,43.17,8
6068,279.9,17.93875,47.13,25.455,43.83,8
6069,331.38,20.38,41.66,27.73125,45.33,8
6070,330.34,20.855,38.63,27.6425,39.71,8
6071,326.64,18.93625,34.8,27.4975,41.03,8
